,Apela,Bambi,Bmp4,Bmp6,Bmp7,Bnc2,Calca,Cnpy1,Cx3cl1,Dbx1,Dkk2,Dlk1,Dlx2,Dmrt1,Dmrt3,Ednrb,Efna2,Egfem1,Emx2,En1,En2,Ephb2,Eya4,Fezf1,Fezf2,Fgf15,Fgf17,Fgf8,Fgfr3,Folr1,Foxa1,Foxa2,Foxj1,Fzd5,Gli3,Gsx2,Hes3,Hopx,Hoxb1,Igfbp5,Irs4,Irx1,Irx3,Irx5,Ism1,Klhl14,Lhx5,Lmo2,Lmx1a,Lmx1b,Lrtm1,Maf,Metrnl,Msx1,Msx2,Msx3,Ngf,Nkx2-1,Nkx2-2,Nkx2-9,Nkx6-1,Nkx6-2,Nr2e1,Nrg1,Nrg3,Ntf3,Ntn1,Ostm1,Pappa,Pax3,Pax5,Pax6,Pax7,Pax8,Phox2b,Ptch1,Ptprz1,Ptx3,Rax,Ror1,Rspo1,Rspo2,Rspo3,Rxrg,Sema5a,Shh,Sim1,Six3,Six6,Slit1,Sost,Sp8,Spon1,Stum,Tal2,Tfap2c,Tox2,Trh,Trhr,Unc5c,Veph1,Wnt1,Wnt3,Wnt3a,Wnt4,Wnt5a,Wnt5b,Wnt7b,Wnt8b,Wnt9a
4875,0.0,0.0,37.449627,101.16574,143.4538,648.143,0.0,2.1173043,3.2685626,0.0,139.62827,36.03406,0.0,0.0,7.055236,25.462294,13.214501,275.94733,15.896226,1.0304992,0.0,251.8535,85.050186,0.17983544,0.7944642,2.7820284,13.113367,0.37502295,1.175561,7.119839,0.0,0.0,0.0,0.0,1012.13074,0.0,0.0,1.6967719,0.0,50.211853,0.0,0.3748766,0.5998362,102.72474,69.148315,0.6461479,1.9402336,27.154102,127.78964,268.77386,0.0,1.6080213,1.9114983,0.0,0.0,0.30598634,0.0,0.38437015,0.0,0.0,0.0,0.0,14.861085,166.52768,105.70796,68.284966,9.30674,32.94204,16.856174,573.64703,2.3525124,72.73615,113.18372,0.67349786,3.979725,152.4985,26.189987,1.6707586,0.0,1553.6586,82.32098,99.68225,89.77768,1.2734052,89.38349,0.0,0.0,10.935348,0.0,20.946074,0.0,0.35934532,23.75964,0.0,1.5154974,57.158993,8.4669695,0.0,0.0,1090.5619,182.07103,23.610062,7.7855115,45.374645,0.99618036,21.349442,162.5108,6.6535516,47.655098,182.22588
4876,0.0,0.9873913,0.31465888,5.017087,0.0,20.22506,0.0,2.1263921,13.41626,9.46229,0.0,11.869597,0.0,0.0,5.815727,95.90961,4.2115464,149.758,6.7597003,0.0,0.0,689.951,111.097824,0.0,0.0,0.0,0.0,0.0,11.539309,0.31956613,0.0,0.0,2.1211789,16.563622,985.7414,0.0,0.0,3.350146,2.2695756,41.194775,0.0,0.0,82.784164,1330.1638,0.0,2.418188,274.42935,13.448027,70.705734,11.488043,0.6531572,0.71857005,0.0,0.38843,0.0,0.29172945,0.0,0.0,0.0,0.0,8.3035145,0.0,21.591091,216.98718,127.81371,3.5388522,401.5621,17.76793,20.52312,1855.491,54.54252,705.3085,98.523445,16.334896,6.8166585,306.94064,119.292625,0.0,0.0,53.489567,0.8657133,5.5761075,9.2373705,0.0,3.6546366,0.0,2.2388887,0.856326,0.0,31.021029,0.0,57.985527,21.945816,0.9358897,1.0842005,3.4237459,30.638575,0.0,0.0,197.42094,24.857775,11.109164,1.0045717,11.036296,0.0,42.298733,145.58998,15.920115,0.0,20.122734
4877,0.0,1.1134067,0.85002947,11.418719,0.0,19.061577,0.0,7.037986,0.25547647,2.2923284,0.0,17.792715,0.6882031,0.0,7.702051,162.64436,8.578112,251.3644,15.026503,0.0,3.3404562,489.65207,79.116844,0.0,0.0,6.2505007,0.3808966,0.0,3.4328253,0.0,0.0,0.0,0.0,0.0,1251.6018,0.58979774,0.0,1.4776257,0.0,27.530478,0.0,3.238434,56.804554,1019.3313,0.0,0.0,101.48815,0.9020446,20.206802,12.179871,0.0,0.0,0.42707694,0.57538027,0.0,3.0874147,0.0,0.0,0.0,0.0,0.0,0.0,24.845451,93.153564,54.786797,5.817524,225.50906,15.3319025,18.180233,2015.7,46.11955,497.21576,58.137905,0.6793347,0.0,105.72684,126.66822,0.0,0.0,119.050896,9.653798,3.5509558,14.303701,0.0,2.3161435,0.0,0.0,0.0,0.0,128.27454,0.6042929,32.832493,13.368369,1.0545981,3.4104362,28.134808,28.761114,0.0,0.0,963.12085,39.120075,15.471144,5.497861,44.71956,0.0,43.43121,140.29126,14.57503,0.0,124.30708
4878,1.5953205,0.86385,1.3378716,4.407091,6.5673776,40.008656,0.0,5.6189194,0.6778713,1.9995022,0.0,32.73921,0.0,0.0,0.0,187.34724,6.944833,178.66153,3.7240133,0.0,0.5412782,625.49146,103.409874,0.0,0.0,2.8786478,0.0,0.0,21.064808,0.0,0.0,0.0,0.0,0.0,1119.801,0.0,0.0,0.0,1.3008493,14.49091,0.0,0.0,48.10388,797.7512,0.0,1.0106792,124.753525,0.38690162,0.46361718,55.813408,0.8671224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5942647,22.874924,640.6857,230.90273,0.922518,276.9633,9.380935,9.533941,2076.372,11.054899,497.9124,263.4638,17.274471,153.61935,273.98615,98.19733,0.0,0.0,101.80554,1.850007,0.4392843,0.0,0.0,20.54689,0.0,4.4064713,1.2076232,0.0,83.749725,0.0,30.770792,25.660736,0.0,1.2036903,0.48272637,70.890205,0.0,0.0,215.2624,5.4481826,0.0,0.5823604,0.88804793,0.0,15.504462,77.9784,16.571787,0.0,1.5516156
4879,0.0,0.67282414,2.4811146,8.993816,6.1250668,95.19101,0.0,3.1709177,5.683974,4.0159554,5.043516,19.023537,0.5140509,0.0,2.9317245,123.64568,10.977322,414.51685,15.738716,0.4504241,0.27782422,695.15875,97.51017,0.0,0.0,7.922441,1.0730002,0.0,13.643761,0.46127146,0.0,0.66700006,0.0,0.0,1178.9192,0.0,0.0,0.47753164,0.0,44.21065,0.0,1.4461776,42.10782,1026.0435,0.0,1.7219756,149.86563,6.9028997,51.222683,44.943066,2.2907104,10.027261,1.5142796,0.0,0.0,0.0,0.0,0.0,0.33235642,0.0,0.0,1.6839942,26.375051,213.49297,124.62997,6.3020535,304.84006,27.66509,74.178955,1723.8907,74.14713,453.5698,135.11961,9.326039,2.13867,220.70319,121.735466,0.0,0.76579124,216.93364,10.768153,1.3206927,4.4022675,0.14651945,47.28735,0.23909687,3.8703337,7.673367,0.90855926,43.508926,0.11762388,56.093113,40.245445,0.7981049,3.8532426,8.670786,37.319103,0.0,0.0,213.03546,33.688934,3.3802445,0.6448228,3.6011662,0.8868252,82.73261,179.6083,8.385734,0.35443354,22.206474
4880,0.0,0.7602913,25.774448,0.6389356,2.7061796,46.67309,0.0,2.4106867,8.808821,11.395228,0.0,30.237339,0.4423155,0.0,16.705877,68.922356,7.802063,216.43039,34.201782,1.408187,0.31394136,730.144,34.43743,1.5816847,0.0,0.7923885,2.1820753,0.0,4.285646,0.0,0.0,0.0,0.0,11.1517315,1033.7363,0.0,0.0,2.6991463,0.0,49.624065,0.0,2.9330769,62.370487,1463.0597,0.0,1.634251,124.582985,11.391582,71.376045,8.755173,1.6780908,9.621351,0.0,0.0,0.0,0.0,0.0,0.0,0.6447863,0.0,1.1214323,11.1245775,38.251656,157.71674,83.998764,9.6879635,433.50934,22.423334,34.602345,1531.4025,159.57338,523.2767,65.597115,0.0,25.315498,286.2733,154.4524,0.0,0.0,117.7026,4.736554,3.6333933,5.0121865,3.4390655,15.62171,1.647795,2.516659,0.65937096,2.0676844,14.91441,0.0,121.1762,30.484388,0.40951455,1.1562544,19.146538,93.67488,0.0,0.0,69.786835,232.26994,0.98816955,0.0,1.6036458,0.0,97.49164,153.3769,13.006435,0.23098284,1.7674582
4881,0.0,0.0,0.91980106,6.070452,0.0,21.283735,0.0,7.828624,0.0,5.481916,0.0,7.543347,0.0,0.0,0.0,208.91934,1.7694246,76.026405,6.244204,0.0,0.9325541,413.51355,1011.3887,0.0,0.0,3.0422225,2.732625,0.0,25.679445,0.0,0.0,0.0,0.0,0.0,1218.2102,0.0,0.0,0.0,0.0,46.390327,0.0,0.0,26.74511,747.3055,1.6813543,1.962567,26.54262,0.9325541,3.5219033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0518724,0.0,0.0,5.9346066,19.354,99.34927,22.307255,0.0,709.6858,23.249928,22.148972,1481.2042,104.32192,955.96,150.22098,0.0,0.0,360.92746,213.90686,0.0,0.0,86.62531,6.5996566,2.1427948,0.81615406,0.0,18.26465,0.0,0.0,0.0,0.0,2.5360954,0.0,66.62091,21.984724,1.3650485,0.0,1.4690703,35.629986,0.0,0.0,79.029434,87.746635,0.0,1.2252249,0.0,2.150923,22.663614,110.457504,59.257767,1.310967,0.9745813
4882,0.0,0.54490757,5.259442,3.3073983,3.9019463,39.641712,0.0,11.94683,0.0,6.977784,1.454161,80.67888,0.0,0.0,9.504611,39.709045,5.5125923,164.72452,18.174377,2.3785646,2.775171,1172.5436,33.868404,0.0,0.0,4.478632,51.916424,3.3451493,0.0,0.0,0.0,0.0,0.0,12.615678,696.7106,0.0,0.0,2.5648909,1.0398052,84.33623,0.0,0.0,66.19788,926.14557,0.0,3.7177794,154.42114,5.234378,2.1295767,12.771393,5.591629,2.821855,0.63599706,0.0,0.0,0.0,0.0,0.0,3.8842516,0.0,6.8943477,34.562702,22.499487,407.26938,140.43027,2.2617443,415.03082,32.4528,133.69449,776.16705,449.37476,607.37463,12.994913,0.0,86.722984,281.7814,187.14816,0.0,0.0,146.37956,19.289474,7.5367746,6.285632,0.0,109.488045,0.0,7.230702,5.433549,1.7798606,55.13057,0.0,212.12209,63.53748,0.9307149,3.0946019,23.926163,78.01913,0.0,0.0,168.90479,32.044777,0.0,0.0,1.413293,0.0,221.3167,225.72612,7.3502903,0.0,14.099621
4883,0.0,0.16580759,31.125694,36.027676,32.680546,380.15668,0.7117291,0.39210933,45.913532,0.0,486.8916,19.250406,7.7478004,0.0,3.1181664,27.358377,18.602516,89.47279,23.759596,0.0,0.0,253.8127,360.52606,0.0,2.5338142,0.0,0.0,0.0,0.40407652,10.05256,0.0,0.0,2.4742465,0.0,668.4829,0.0,0.0,0.0,0.0,61.907475,0.0,0.0,0.0,50.275368,0.38398042,0.0,37.826187,12.219561,250.4694,249.63177,0.0,13.990346,34.67826,0.0,5.3967576,0.0,0.0,0.698439,0.0,0.0,0.0,0.0,5.2818213,131.27223,1215.3984,28.03932,44.03664,17.345802,9.362185,73.628174,22.519367,46.453335,9.897619,1.3827387,0.0,159.8241,60.13222,1.2929057,0.0,1178.0895,99.7489,15.048684,66.006386,12.3037405,79.64583,0.0,0.0,2.386753,0.0,17.553686,0.0,0.0,11.339434,1.9087281,3.2436628,75.65639,12.6710205,0.0,25.183207,1281.179,166.12097,4.032611,3.7947183,14.718875,0.9182927,60.49515,218.93495,2.7214777,0.28346375,252.17117
4884,0.0,0.0,35.691147,50.29716,39.36919,524.60004,0.0,1.0818875,9.475173,0.0,655.87384,13.625405,6.6130595,0.0,0.54997873,14.981655,1.5351372,80.11559,2.6115398,0.0,0.0,161.68674,333.01566,0.0,0.0,0.0,0.22223936,0.0,1.5658869,15.233985,0.0,0.0,2.3287024,0.0,637.50916,0.0,0.0,0.0,0.0,50.59519,0.0,0.0,0.0,44.01925,1.2823926,0.0,3.6701558,0.29355282,311.5479,293.2296,0.0,26.284393,34.444782,0.5312503,4.649985,0.0,0.0,0.65735435,0.0,0.0,0.0,0.0,0.0,80.016754,1137.7177,30.65863,11.26447,7.192507,13.61267,76.99625,3.7617152,9.055832,15.023006,1.7056491,0.0,122.13396,31.0173,1.2168524,0.0,1300.3202,80.66967,28.330051,60.03572,12.530025,66.295395,0.0,1.2852163,0.0,0.0,14.23638,0.0,0.0,13.328795,3.6600382,0.0,90.6103,9.882799,0.0,58.53347,1388.3159,199.48164,9.029153,2.5555747,14.863738,1.1555697,42.44378,154.02707,3.544286,0.2667894,195.19858
4885,0.0,0.23664792,38.325302,36.32992,48.208046,364.42435,0.51762116,0.8584394,7.785809,0.0,433.83054,36.155476,8.144471,0.0,0.4249836,28.257635,14.15022,91.11293,13.594159,0.70735335,0.0,279.57162,313.88126,0.0,0.0,0.0,0.3884816,0.87560517,0.34702852,16.93482,0.0,0.0,3.841599,0.0,634.0962,0.0,0.0,0.0,0.0,88.480705,0.0,0.0,4.6484847,64.88952,42.631428,0.0,39.019917,2.92227,252.60191,271.23172,0.0,17.230614,31.457785,0.0,6.268779,0.0,0.0,0.5079557,0.7590135,0.0,0.0,0.0,7.592877,161.88873,1102.5262,23.195335,55.738987,9.038722,19.737955,103.00143,22.146265,61.270386,12.039108,0.7887485,0.0,179.68279,59.699615,2.1239145,0.0,1133.2103,95.62184,13.558472,54.97439,6.7227116,70.59331,0.0,0.0,10.757624,0.0,17.213804,0.0,0.0,23.889368,2.0869477,2.3590276,145.23572,28.674562,0.0,3.0387895,1284.2488,129.42862,2.2050793,3.1377273,67.54931,0.5508126,62.65866,202.60736,2.1205087,0.3884816,272.20856
4886,0.0,0.0,31.764107,24.689808,30.3167,345.87222,0.0,0.35849994,41.91933,0.0,387.82254,47.81256,9.037383,0.0,2.8508952,32.11014,26.032274,119.49884,21.72306,0.0,0.0,341.04904,309.75488,0.0,2.3166301,0.0,0.48837683,0.0,0.3694414,13.275669,0.0,0.0,4.8294387,0.0,664.73914,0.0,0.0,0.0,0.0,73.54164,0.0,0.0,9.491439,59.990894,0.3510678,0.0,59.796314,13.114595,230.36484,209.8526,0.0,20.913872,27.831179,0.0,5.512048,0.0,0.0,0.6385728,0.0,0.0,0.0,0.0,10.924443,219.03313,1125.7501,24.950558,82.64329,19.886446,7.4528246,90.078926,22.063599,72.11471,8.588721,0.56445825,0.0,194.3413,87.42869,0.7335274,0.0,1074.1287,78.1131,16.142124,83.95065,10.11392,80.56502,0.0,0.0,2.1821742,0.0,9.075526,0.0,0.0,13.000754,1.211118,2.9656346,154.44414,30.571737,0.0,22.905802,1231.2654,109.05278,2.8613017,2.8236916,7.6880856,0.8395819,66.79713,281.9041,1.8090297,0.7475437,229.41867
4887,0.0,0.0,30.222885,23.968239,203.19257,626.6465,0.0,4.5030856,1.2191114,0.0,277.30865,66.80276,1.8933823,0.0,6.7009335,8.537327,8.64155,168.5042,16.006222,1.5068457,0.0,302.4796,122.485504,0.0,0.67475045,1.2980176,0.18488772,0.0,0.0,9.295268,0.0,0.0,0.5934235,0.0,789.2609,0.0,0.0,0.0,0.0,80.252075,0.0,2.1319523,0.4882978,109.29634,0.0,14.458956,3.1613557,9.6628685,280.95593,649.714,0.0,9.29626,3.6785944,1.0534652,0.49336535,0.2767575,0.0,0.5235745,0.45748755,0.0,0.0,0.0,12.650571,186.25642,296.44785,21.217869,31.23374,27.24276,41.591236,303.55722,6.1551538,45.76465,37.59185,5.631643,4.887487,126.02596,34.22814,1.4935715,0.0,1455.7513,58.756985,58.498558,44.11441,0.0,92.019684,0.0,0.0,2.0014386,0.0,23.956976,0.0,0.75053245,11.561446,0.6435799,0.17493755,113.71204,10.906427,0.0,0.0,1025.686,395.4681,2.026308,2.328085,4.6069984,0.4907047,69.84057,171.64648,1.9572507,4.443351,80.01605
4888,0.0,0.91321397,0.37598103,2.7738836,4.935515,56.79074,0.0,5.6249423,15.454072,21.028782,0.0,11.802744,0.0,0.0,1.6177675,84.1103,9.471952,257.2395,6.366137,0.0,0.49081793,688.4756,49.047367,0.0,0.0,0.0,2.606525,1.1089776,12.576433,0.0,0.0,0.0,0.0,22.37542,1104.4116,0.0,0.0,5.306281,0.0,69.06392,0.0,0.0,36.54248,1328.2258,57.880177,0.46143204,81.85532,20.046278,0.0,2.7342207,2.944019,16.879564,0.0,0.0,0.0,0.0,0.0,0.0,1.131204,0.0,0.0,0.0,34.185635,227.36041,81.908356,16.547012,327.6338,20.680899,19.159775,2189.1199,101.27338,338.22067,222.52481,0.8772317,0.0,254.02249,97.36866,0.0,0.0,125.522484,7.3672843,7.049444,0.75356936,6.033448,25.57022,0.0,4.4151917,1.1567912,0.0,19.932072,0.0,54.22602,38.018402,0.0,0.0,1.6004692,34.52456,0.0,0.0,68.25446,217.55751,1.7336308,0.64485514,0.66591173,0.0,13.157725,95.506134,8.265825,0.0,5.654438
4889,0.0,0.0,2.1896586,15.350896,11.306121,75.0749,0.0,26.149876,0.7603601,12.419138,4.696117,29.925543,0.0,0.0,15.059187,31.680143,12.252835,512.0728,87.445244,12.971497,0.6540445,583.1265,48.519608,2.7103405,3.4605126,9.94422,46.489887,3.066387,1.9360069,0.73403394,0.0,0.0,1.1648813,20.23942,1447.6718,0.0,0.0,7.2737484,0.0,104.87306,0.0,0.3365261,13.566958,787.3188,0.0,1.8660303,39.50567,20.106197,96.62285,80.07416,5.504713,0.65745556,0.0,0.0,0.0,0.0,0.0,0.0,3.6720867,0.0,0.0,1.0200492,36.95376,281.98853,161.72487,3.2915018,109.60842,21.072392,24.043182,1763.189,231.6991,133.9771,204.44019,1.3193389,23.807587,116.61343,88.46825,0.0,0.0,250.20357,22.609648,14.56381,9.103253,0.0,44.559223,0.0,10.079492,4.4219346,0.0,38.06096,0.0,1.6029708,64.366165,0.0,3.1365814,22.425735,159.3367,0.0,0.0,289.26602,30.848059,0.0,2.625473,8.218638,0.29147527,48.472137,219.9605,5.5774803,0.0,17.765778
4890,0.0,0.0,0.41712913,3.3266213,0.0,23.497116,0.0,90.58836,4.6595716,0.0,0.0,1.1569625,0.0,0.0,0.0,119.13507,4.093238,93.90958,0.0,2.475335,15.59211,334.78775,96.34133,0.0,0.0,10.906192,12.741093,0.6453754,20.870872,0.0,0.0,0.0,0.0,0.0,1368.0166,0.0,0.5231083,2.6912305,0.0,4.71105,0.0,0.0,14.415284,724.012,0.0,10.797794,38.423634,2.6776488,1.038494,13.371293,0.0,0.0,0.60057694,0.0,0.0,1.0750091,0.0,0.0,1.9028159,0.0,0.0,2.7672338,1.5104269,90.6562,56.4474,4.896054,89.444916,2.6776488,5.5220556,2376.4873,623.7523,229.92435,356.72028,4.0388303,0.0,82.032845,68.986435,0.0,0.0,163.71904,6.297473,0.0,0.49367723,0.0,11.476962,0.0,0.0,0.0,0.0,53.494408,0.0,15.915464,0.7283312,0.0,2.5945182,0.0,36.134983,0.0,0.0,1164.0494,31.797562,0.0,5.199532,12.215621,0.0,10.438091,96.18348,23.168045,0.0,1.991251
4891,0.0,0.0,1.1098983,4.2476945,0.0,7.8055267,0.0,141.40936,17.007795,1.0682592,3.4239073,5.26763,0.0,0.0,0.0,40.63066,8.798606,209.42033,0.0,1.9624574,31.05914,261.2567,80.04904,0.0,0.0,22.396568,18.598494,0.0,0.9233424,0.0,0.0,0.0,0.0,0.0,1188.2253,0.0,0.0,2.51709,0.0,17.639977,0.0,0.0,1.5652826,352.3459,0.29264116,26.252222,9.322792,0.0,0.8896296,5.9068213,0.7365859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.465603,0.0,0.0,1.1381971,0.0,34.520634,56.66876,0.84148717,50.240074,2.2518969,25.015299,1919.8319,550.46027,10.047824,270.79538,11.714362,0.0,85.279335,84.44953,0.0,0.0,264.83957,13.433178,0.0,1.0499171,0.0,25.390072,0.0,0.0,0.0,0.0,63.438747,0.0,1.2187684,30.338055,0.42441195,1.3744951,0.0,75.83131,0.0,0.0,2264.4358,45.74525,0.0,48.40202,66.874916,0.7856685,9.533926,120.49861,1.89914,0.0,16.798655
4892,0.0,0.0,7.5301776,4.0002904,8.213783,86.41451,1.1752796,149.49426,5.611683,5.7994046,54.665253,30.959097,0.0,0.0,9.692906,23.351912,6.907004,151.02821,4.5870066,25.317503,7.8151116,281.64392,57.382862,0.0,0.0,12.443095,105.02446,6.328806,0.6523299,0.6861583,0.0,0.0,0.0,0.0,1338.5554,0.0,3.4050527,2.349061,0.0,40.749966,0.0,2.5922139,7.7318816,493.66068,4.909247,54.485462,25.707823,4.6885443,19.030373,99.749214,2.709569,3.1699462,0.75471705,0.0,0.0,0.0,0.0,0.0,3.256962,0.0,0.0,0.39198646,10.388487,191.09085,113.68331,5.6722417,62.23366,44.760998,62.818336,1462.1681,1358.6039,162.41226,285.53036,25.333256,0.0,182.78674,118.04514,0.8262808,0.0,269.08844,13.386116,4.170489,5.89599,0.5343062,69.917366,0.0,7.951682,0.0,0.0,19.8871,0.0,29.34668,18.252573,0.0,1.2943894,1.6895332,67.02693,1.8041687,0.0,504.14227,60.364685,12.360916,6.634076,2.2609234,0.0,21.343113,275.71277,5.807373,0.0,11.313131
4893,0.0,0.0,0.0,0.6333768,0.0,36.141422,0.0,160.69011,0.0,4.251786,2.1110067,16.13299,0.0,0.0,0.0,35.27589,7.64189,45.145638,0.0,68.18109,9.371092,476.4542,32.096954,0.0,0.0,30.798521,123.12633,2.3364327,0.0,0.0,0.0,0.0,0.0,0.0,979.266,0.0,12.459374,0.0,0.0,9.909356,0.0,2.2156034,19.986437,732.79065,13.373425,95.72064,73.061134,3.7096245,40.41935,63.076157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.54504,54.070602,1.0187048,172.10373,18.5272,39.781574,938.58624,2462.738,39.31465,168.77122,85.05791,0.0,275.6498,204.36038,2.5518346,0.0,113.9267,0.0,0.0,0.88368857,0.0,14.188873,0.0,0.0,0.0,0.0,5.430435,0.0,44.82573,35.98207,0.0,9.576491,0.0,127.76568,0.87764055,0.0,188.77797,168.73778,0.0,7.674992,0.0,0.0,76.349045,158.68967,7.0221925,0.0,0.0
4894,0.0,0.0,0.0,3.5095947,4.5043797,74.262856,0.0,164.44994,1.7415886,0.542904,0.9337417,15.887031,0.0,0.0,0.0,22.605083,12.135655,86.21806,0.0,62.928204,12.639564,479.69824,58.643925,0.0,0.0,24.963778,80.73907,0.49181446,1.3546723,0.0,0.0,0.0,0.0,0.0,1008.99677,0.0,10.469271,1.1252028,0.0,16.325256,0.0,2.5541642,16.082827,558.0241,0.5079985,62.42605,65.304665,7.7583055,16.49262,89.81079,0.3983741,1.10932,0.0,0.0,0.0,0.0,0.0,0.0,6.127295,0.0,0.0,1.9598949,0.7162832,284.5052,145.78667,22.092108,74.61748,18.063522,12.733066,1091.3131,2104.8762,28.486065,248.71008,41.850204,3.2184708,216.30905,144.34769,2.137371,0.0,190.01125,3.7355928,0.60935235,2.3912601,1.4484546,16.637774,0.0,0.5142599,1.9431174,0.0,29.512018,0.0,46.73551,39.92977,0.38231844,3.9485466,0.0,98.23948,0.0,0.0,403.08795,121.60748,0.3657588,7.5041046,2.7272553,0.0,50.772488,201.683,7.6128345,0.0,6.277167
4895,0.0,0.0,48.44518,2.67224,8.739907,77.12301,1.2674584,88.421616,0.0,11.796109,1.6620232,30.450617,0.0,0.0,10.453135,19.530327,4.4541454,173.62027,5.0566554,13.85373,3.486069,377.2541,111.64438,0.0,0.0,7.246622,61.448055,5.5236206,3.112007,0.0,0.0,0.0,0.0,1.3232933,1371.8429,0.0,1.7569612,1.9671538,0.0,42.80385,0.0,1.9974484,17.822618,803.67883,67.71074,36.65779,30.098715,16.171585,18.877394,13.573549,5.3161335,0.0,0.38093722,0.0,0.0,0.0,0.0,0.0,1.4176528,0.0,0.0,2.0301845,20.262466,229.51556,100.610054,3.7440724,119.58496,47.172203,59.349632,1873.1471,928.47327,258.32208,316.30905,20.50975,0.0,178.52042,109.03839,0.3395672,0.0,158.96393,11.84932,4.239805,4.582814,0.0,37.589333,0.0,0.0,0.0,0.0,6.669852,0.0,38.147797,25.386734,0.0,0.0,1.0399797,59.705425,1.1972775,0.0,222.26341,62.586086,3.2407794,5.3564568,0.38093722,0.0,25.107582,199.71478,5.0440845,0.0,10.508679
4896,0.0,0.0,1.5760546,0.9419823,12.106566,230.08911,0.0,18.316938,1.5088855,15.4478035,8.177131,223.11409,1.9168471,0.0,23.43541,16.177855,5.646192,172.25952,27.254198,3.8061378,1.1895722,603.95776,63.36189,0.0,0.0,9.662247,7.3335185,2.01361,0.85673356,0.0,0.0,0.0,0.0,0.0,873.3018,0.0,0.0,1.6959603,0.0,69.74505,0.0,2.4631329,19.705355,1189.5168,40.316944,12.192292,76.80087,12.977955,19.461987,23.539814,1.5704067,0.0,0.0,1.9727076,0.0,0.0,0.0,0.0,155.91917,0.0,0.0,0.9767044,72.48951,142.08417,156.72943,2.5656524,287.82568,32.350674,868.66486,535.80084,346.0279,385.94598,18.764587,25.703074,0.0,411.92715,181.49928,2.565301,0.0,345.38828,0.5681992,4.2368407,33.072388,0.0,74.99506,0.0,0.0,4.7597013,0.0,10.477148,2.1844604,2.0621955,39.59425,0.0,6.043887,3.6580586,65.98672,1.3498411,0.0,278.52356,34.675022,0.0,5.916789,13.937661,0.0,25.315128,144.3882,13.597321,0.71494997,116.465675
4897,0.0,0.0,54.445446,2.3187056,10.490955,55.80576,0.0,33.679737,0.3945398,2.2871492,58.512993,116.39625,0.0,0.0,52.871143,16.907904,3.234574,103.109985,56.677975,25.751621,3.635084,609.781,48.69497,0.0,0.0,11.132282,119.55555,10.567928,4.749639,0.0,0.0,0.0,0.0,5.4758134,865.8762,0.0,1.3663571,1.3313674,0.0,89.938614,0.0,0.0,27.071846,519.55963,1.7224514,14.630166,78.76296,4.894325,9.93031,68.88624,0.0,1.9863402,0.4600342,0.0,0.0,0.0,0.0,0.0,3.4552212,0.0,2.3363175,26.291803,66.84014,286.3345,266.25064,2.8483045,216.10986,92.52878,36.486893,637.05426,1162.8845,449.9768,36.187748,7.7012186,0.0,243.38028,211.10231,0.0,0.0,182.8791,72.12518,2.3014994,6.0778174,1.2975739,51.47261,0.0,1.1159681,9.248289,4.4287696,31.526255,0.0,212.07867,32.338783,0.0,3.5656772,40.33631,140.38058,0.6648618,0.0,227.59232,132.33736,2.5349617,1.2945739,1.7179883,0.0,126.4128,433.87585,18.14583,3.9147675,70.83462
4898,0.0,0.0,0.0,0.86940736,3.2280114,17.503866,0.0,33.474617,4.1922965,2.6583626,0.0,160.17897,26.776907,0.0,0.0,126.10242,11.085351,134.64465,2.9570642,2.411799,3.1155403,782.60126,50.75088,0.0,0.0,1.0467737,3.6465611,0.0,6.2720084,0.0,0.0,0.0,0.0,0.0,638.88947,0.0,0.0,3.2825644,0.0,25.917374,0.0,0.0,50.536293,755.053,0.0,15.211779,123.451256,5.5347824,0.0,1.0739989,0.0,3.3322434,0.0,0.0,0.0,0.0,0.0,21.695614,1.778686,0.0,4.8111753,14.5561695,61.599716,281.35938,135.432,0.0,881.3348,31.94596,45.906776,508.92154,537.3876,484.49506,11.1406,51.09616,0.0,468.295,634.5653,0.6635988,0.0,58.52368,0.0,0.0,0.0,0.0,21.947567,2.5172954,0.0,7.69776,0.0,29.634089,0.0,166.9603,94.36852,3.6625142,3.916248,1.007941,111.43934,0.0,0.0,34.525784,423.16263,0.0,0.0,0.7966951,0.0,293.55658,159.2735,62.449055,2.9382644,0.0
